boom_OD_mm,boom_wall_mm,strut_OD_mm,strut_wall_mm,frame_mass_kg,lg_mass_kg,total_mass_kg,frame_RF,lg_RF,min_RF,frame_VM_MPa,lg_VM_MPa,feasible
400.0,12.50,100.0,5.0,705.340,17.322,722.661,4.4623,0.8026,0.8026,78.43,626.69,0
400.0,12.50,100.0,6.0,705.340,20.567,725.907,4.4623,0.9353,0.9353,78.43,537.81,0
400.0,12.50,100.0,7.0,705.340,23.740,729.080,4.4623,1.0595,1.0595,78.43,474.76,0
400.0,12.50,100.0,8.0,705.340,26.840,732.179,4.4623,1.1756,1.1756,78.43,427.87,0
400.0,12.50,100.0,9.0,705.340,29.866,735.206,4.4623,1.2840,1.2840,78.43,391.75,0
400.0,12.50,100.0,10.0,705.340,32.820,738.160,4.4623,1.3850,1.3850,78.43,363.18,0
400.0,12.50,100.0,11.0,705.340,35.701,741.041,4.4623,1.4790,1.4790,78.43,340.10,0
400.0,12.50,100.0,12.0,705.340,38.509,743.849,4.4623,1.5662,1.5662,78.43,321.16,1
400.0,12.50,110.0,5.0,705.340,19.145,724.485,4.4623,0.9789,0.9789,78.43,513.86,0
400.0,12.50,110.0,6.0,705.340,22.755,728.095,4.4623,1.1438,1.1438,78.43,439.75,0
400.0,12.50,110.0,7.0,705.340,26.293,731.632,4.4623,1.2994,1.2994,78.43,387.11,0
400.0,12.50,110.0,8.0,705.340,29.757,735.097,4.4623,1.4459,1.4459,78.43,347.89,0
400.0,12.50,110.0,9.0,705.340,33.148,738.488,4.4623,1.5836,1.5836,78.43,317.62,1
400.0,12.50,110.0,10.0,705.340,36.467,741.807,4.4623,1.7130,1.7130,78.43,293.63,1
400.0,12.50,110.0,11.0,705.340,39.712,745.052,4.4623,1.8344,1.8344,78.43,274.21,1
400.0,12.50,110.0,12.0,705.340,42.885,748.225,4.4623,1.9480,1.9480,78.43,258.21,1
400.0,12.50,120.0,5.0,705.340,20.968,726.308,4.4623,1.1715,1.1715,78.43,429.37,0
400.0,12.50,120.0,6.0,705.340,24.943,730.283,4.4623,1.3721,1.3721,78.43,366.59,0
400.0,12.50,120.0,7.0,705.340,28.845,734.185,4.4623,1.5623,1.5623,78.43,321.95,1
400.0,12.50,120.0,8.0,705.340,32.674,738.014,4.4623,1.7425,1.7425,78.43,288.66,1
400.0,12.50,120.0,9.0,705.340,36.430,741.770,4.4623,1.9131,1.9131,78.43,262.93,1
400.0,12.50,120.0,10.0,705.340,40.113,745.453,4.4623,2.0742,2.0742,78.43,242.50,1
400.0,12.50,120.0,11.0,705.340,43.724,749.063,4.4623,2.2264,2.2264,78.43,225.92,1
400.0,12.50,120.0,12.0,705.340,47.261,752.601,4.4623,2.3699,2.3699,78.43,212.24,1
400.0,12.50,130.0,5.0,705.340,22.792,728.131,4.4623,1.3802,1.3802,78.43,364.44,0
400.0,12.50,130.0,6.0,705.340,27.131,732.471,4.4623,1.6197,1.6197,78.43,310.55,1
400.0,12.50,130.0,7.0,705.340,31.398,736.738,4.4623,1.8479,1.8479,78.43,272.19,1
400.0,12.50,130.0,8.0,705.340,35.592,740.931,4.4623,2.0652,2.0652,78.43,243.56,1
400.0,12.50,130.0,9.0,705.340,39.712,745.052,4.4623,2.2718,2.2718,78.43,221.41,1
400.0,12.50,130.0,10.0,705.340,43.760,749.100,4.4623,2.4681,2.4681,78.43,203.80,1
400.0,12.50,130.0,11.0,705.340,47.735,753.075,4.4623,2.6544,2.6544,78.43,189.50,1
400.0,12.50,130.0,12.0,705.340,51.637,756.977,4.4623,2.8311,2.8311,78.43,177.67,1
400.0,12.50,140.0,5.0,705.340,24.615,729.955,4.4623,1.6047,1.6047,78.43,313.45,1
400.0,12.50,140.0,6.0,705.340,29.319,734.659,4.4623,1.8864,1.8864,78.43,266.65,1
400.0,12.50,140.0,7.0,705.340,33.951,739.290,4.4623,2.1558,2.1558,78.43,233.32,1
400.0,12.50,140.0,8.0,705.340,38.509,743.849,4.4623,2.4133,2.4133,78.43,208.43,1
400.0,12.50,140.0,9.0,705.340,42.994,748.334,4.4623,2.6592,2.6592,78.43,189.15,1
400.0,12.50,140.0,10.0,705.340,47.407,752.747,4.4623,2.8939,2.8939,78.43,173.81,1
400.0,12.50,140.0,11.0,705.340,51.746,757.086,4.4623,3.1177,3.1177,78.43,161.34,1
400.0,12.50,140.0,12.0,705.340,56.013,761.353,4.4623,3.3310,3.3310,78.43,151.01,1
400.0,15.00,80.0,5.0,840.947,13.675,854.622,5.2543,0.5005,0.5005,66.61,1005.08,0
400.0,15.00,80.0,6.0,840.947,16.191,857.138,5.2543,0.5787,0.5787,66.61,869.22,0
400.0,15.00,80.0,7.0,840.947,18.635,859.582,5.2543,0.6505,0.6505,66.61,773.28,0
400.0,15.00,80.0,8.0,840.947,21.005,861.952,5.2543,0.7162,0.7162,66.61,702.32,0
400.0,15.00,80.0,9.0,840.947,23.302,864.249,5.2543,0.7762,0.7762,66.61,648.02,0
400.0,15.00,80.0,10.0,840.947,25.527,866.474,5.2543,0.8308,0.8308,66.61,605.42,0
400.0,15.00,80.0,11.0,840.947,27.678,868.625,5.2543,0.8804,0.8804,66.61,571.34,0
400.0,15.00,80.0,12.0,840.947,29.757,870.704,5.2543,0.9252,0.9252,66.61,543.66,0
400.0,15.00,90.0,5.0,840.947,15.498,856.445,5.2543,0.6431,0.6431,66.61,782.19,0
400.0,15.00,90.0,6.0,840.947,18.379,859.326,5.2543,0.7468,0.7468,66.61,673.57,0
400.0,15.00,90.0,7.0,840.947,21.187,862.134,5.2543,0.8430,0.8430,66.61,596.65,0
400.0,15.00,90.0,8.0,840.947,23.922,864.869,5.2543,0.9322,0.9322,66.61,539.57,0
400.0,15.00,90.0,9.0,840.947,26.584,867.531,5.2543,1.0147,1.0147,66.61,495.72,0
400.0,15.00,90.0,10.0,840.947,29.173,870.120,5.2543,1.0907,1.0907,66.61,461.15,0
400.0,15.00,90.0,11.0,840.947,31.690,872.637,5.2543,1.1607,1.1607,66.61,433.34,0
400.0,15.00,90.0,12.0,840.947,34.133,875.080,5.2543,1.2250,1.2250,66.61,410.61,0
400.0,15.00,100.0,5.0,840.947,17.322,858.269,5.2543,0.8026,0.8026,66.61,626.69,0
400.0,15.00,100.0,6.0,840.947,20.567,861.514,5.2543,0.9353,0.9353,66.61,537.81,0
400.0,15.00,100.0,7.0,840.947,23.740,864.687,5.2543,1.0595,1.0595,66.61,474.76,0
400.0,15.00,100.0,8.0,840.947,26.840,867.787,5.2543,1.1756,1.1756,66.61,427.87,0
400.0,15.00,100.0,9.0,840.947,29.866,870.813,5.2543,1.2840,1.2840,66.61,391.75,0
400.0,15.00,100.0,10.0,840.947,32.820,873.767,5.2543,1.3850,1.3850,66.61,363.18,0
400.0,15.00,100.0,11.0,840.947,35.701,876.648,5.2543,1.4790,1.4790,66.61,340.10,0
400.0,15.00,100.0,12.0,840.947,38.509,879.456,5.2543,1.5662,1.5662,66.61,321.16,1
400.0,15.00,110.0,5.0,840.947,19.145,860.092,5.2543,0.9789,0.9789,66.61,513.86,0
400.0,15.00,110.0,6.0,840.947,22.755,863.702,5.2543,1.1438,1.1438,66.61,439.75,0
400.0,15.00,110.0,7.0,840.947,26.293,867.240,5.2543,1.2994,1.2994,66.61,387.11,0
400.0,15.00,110.0,8.0,840.947,29.757,870.704,5.2543,1.4459,1.4459,66.61,347.89,0
400.0,15.00,110.0,9.0,840.947,33.148,874.095,5.2543,1.5836,1.5836,66.61,317.62,1
400.0,15.00,110.0,10.0,840.947,36.467,877.414,5.2543,1.7130,1.7130,66.61,293.63,1
400.0,15.00,110.0,11.0,840.947,39.712,880.659,5.2543,1.8344,1.8344,66.61,274.21,1
400.0,15.00,110.0,12.0,840.947,42.885,883.832,5.2543,1.9480,1.9480,66.61,258.21,1
400.0,15.00,120.0,5.0,840.947,20.968,861.915,5.2543,1.1715,1.1715,66.61,429.37,0
400.0,15.00,120.0,6.0,840.947,24.943,865.890,5.2543,1.3721,1.3721,66.61,366.59,0
400.0,15.00,120.0,7.0,840.947,28.845,869.792,5.2543,1.5623,1.5623,66.61,321.95,1
400.0,15.00,120.0,8.0,840.947,32.674,873.621,5.2543,1.7425,1.7425,66.61,288.66,1
400.0,15.00,120.0,9.0,840.947,36.430,877.377,5.2543,1.9131,1.9131,66.61,262.93,1
400.0,15.00,120.0,10.0,840.947,40.113,881.060,5.2543,2.0742,2.0742,66.61,242.50,1
400.0,15.00,120.0,11.0,840.947,43.724,884.671,5.2543,2.2264,2.2264,66.61,225.92,1
400.0,15.00,120.0,12.0,840.947,47.261,888.208,5.2543,2.3699,2.3699,66.61,212.24,1
400.0,15.00,130.0,5.0,840.947,22.792,863.739,5.2543,1.3802,1.3802,66.61,364.44,0
400.0,15.00,130.0,6.0,840.947,27.131,868.078,5.2543,1.6197,1.6197,66.61,310.55,1
400.0,15.00,130.0,7.0,840.947,31.398,872.345,5.2543,1.8479,1.8479,66.61,272.19,1
400.0,15.00,130.0,8.0,840.947,35.592,876.539,5.2543,2.0652,2.0652,66.61,243.56,1
400.0,15.00,130.0,9.0,840.947,39.712,880.659,5.2543,2.2718,2.2718,66.61,221.41,1
400.0,15.00,130.0,10.0,840.947,43.760,884.707,5.2543,2.4681,2.4681,66.61,203.80,1
400.0,15.00,130.0,11.0,840.947,47.735,888.682,5.2543,2.6544,2.6544,66.61,189.50,1
400.0,15.00,130.0,12.0,840.947,51.637,892.584,5.2543,2.8311,2.8311,66.61,177.67,1
400.0,15.00,140.0,5.0,840.947,24.615,865.562,5.2543,1.6047,1.6047,66.61,313.45,1
400.0,15.00,140.0,6.0,840.947,29.319,870.266,5.2543,1.8864,1.8864,66.61,266.65,1
400.0,15.00,140.0,7.0,840.947,33.951,874.898,5.2543,2.1558,2.1558,66.61,233.32,1
400.0,15.00,140.0,8.0,840.947,38.509,879.456,5.2543,2.4133,2.4133,66.61,208.43,1
400.0,15.00,140.0,9.0,840.947,42.994,883.941,5.2543,2.6592,2.6592,66.61,189.15,1
400.0,15.00,140.0,10.0,840.947,47.407,888.354,5.2543,2.8939,2.8939,66.61,173.81,1
400.0,15.00,140.0,11.0,840.947,51.746,892.693,5.2543,3.1177,3.1177,66.61,161.34,1
400.0,15.00,140.0,12.0,840.947,56.013,896.960,5.2543,3.3310,3.3310,66.61,151.01,1
